,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
O=C(CN1C(=O)CSC1=O)NC1CCCCC1,11.691874527588812,11.691874527588812,0.1238425925925925,-0.3113017027798774,0.8217233026504068,256.32699999999994,240.199,256.088163372,94.0,0.0,0.2887632179124947,-0.3518175681282303,0.3518175681282303,0.2887632179124947,1.2941176470588236,2.0,2.588235294117647,32.16660063368713,9.954029305250756,2.313607568045076,-2.232346324169327,2.191375817984292,-2.437511828427184,8.142765015071651,-0.1304290807107641,2.6200767556034528,1.7980874700503555,323.60824487173994,12.25071237662706,9.60730449485087,10.423801075778597,8.164703797946448,5.930891573748422,6.91649013340191,4.43691401342234,5.363505135113688,3.112563551204637,3.971188806435829,2.197703263387964,2.922694713666516,-1.04,9400.835399105188,12.417791918832323,5.530426981024416,3.214158300944943,104.29438204404514,5.316788604006331,6.544756405912575,0.0,11.814359458703011,5.239211713172287,0.0,19.28352128306594,0.0,0.0,0.0,31.024349818169146,12.84164324585202,6.041840829147961,5.752853606746789,14.383611552215466,28.81545612126641,0.0,10.216698334856808,0.0,38.14594894377801,12.297610012659364,0.0,0.0,0.0,5.316788604006331,4.794537184071822,0.0,11.761884949391115,40.2929317445331,9.589074368143644,0.0,32.10410811463005,0.0,0.0,0.0,0.0,66.48,0.0,14.383611552215466,0.0,35.39302201368262,0.0,42.34508117194564,6.4208216229260096,0.0,0.0,5.316788604006331,0.0,0.0,0.9589900898631056,35.3395667202066,2.581244593516419,0.0,-0.3239651570504742,0.2191761148904001,5.515496897833208,-0.1238425925925925,0.0,0.7272727272727273,17.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,6.0,3.0,1.0,1.0,2.0,2.0,1.1306999999999996,64.58270000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
CC(C)N(C(=O)CSc1nnnn1C1CCCC1)C(C)C,12.381172367094988,12.381172367094988,0.1444184618291764,0.1444184618291764,0.7554036152682762,311.45500000000004,286.25500000000005,311.17798142000004,118.0,0.0,0.2330099336453714,-0.337119687182826,0.337119687182826,0.2330099336453714,1.2857142857142858,1.9047619047619049,2.4761904761904763,32.16655539933491,10.214160640387943,2.2394723155620366,-2.3019613452733885,2.309790900231908,-2.426069527783377,7.993441598973285,-0.1313295704262004,3.057381520301343,1.9640258468650336,459.68435311685766,15.405412915006313,13.320149271929134,14.13664585285686,10.002907755397976,7.721791535829602,8.707390095483088,6.121489542820854,7.06398818368059,3.8585930322523327,4.776788635892729,3.031552657966219,3.8453051147973807,-1.11,66314.60517533612,16.263792284507442,7.243651626866496,3.9598063396258913,130.19772180439938,4.899909730850478,0.0,0.0,11.063616211172214,0.0,0.0,4.794537184071822,4.681802935145185,0.0,5.098681808301038,24.603528195243133,50.96336223592425,12.08368165829592,11.79469443589475,4.794537184071822,17.66906467874262,0.0,25.10716466560644,0.0,76.66019425973113,5.752853606746789,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,48.85087966000066,4.794537184071822,0.0,59.42007611961449,5.156436481820707,0.0,0.0,0.0,63.91,0.0,4.794537184071822,0.0,17.990861387647428,11.79469443589475,17.998079727672724,24.603528195243133,0.0,37.27666146475816,15.525451999610771,0.0,1.902812736205593,1.4474537037037034,14.29457105064248,12.720234630889394,0.0,0.5367332766439912,0.8303301629293685,4.747420806272718,8.18711029937942,0.0,0.8571428571428571,21.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,7.0,6.0,1.0,0.0,1.0,2.0,2.5257000000000005,83.16400000000004,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
Cc1ccc2cc3c(N)c(C(=O)N4CCOCC4)sc3nc2c1,12.710629461661206,12.710629461661206,0.0194104833291335,-0.0194104833291335,0.7460707635031841,327.409,310.273,327.1041477840001,118.0,0.0,0.2658069194018124,-0.3968411443144909,0.3968411443144909,0.2658069194018124,1.3043478260869563,2.0869565217391304,2.869565217391304,32.1335394424134,10.11175598914684,2.2385717463470427,-2.2596041213871843,2.3507073231554543,-2.401018003143044,7.208118289376478,0.0306568746643071,2.889227202434768,1.824696914175504,912.9787594689956,15.97432701575866,12.834350533085829,13.650847114013551,11.131030293135234,7.597057905666058,8.413554486593783,5.786673225783944,6.785743992546725,4.164256418669432,5.267463654230693,2.8730765468811663,3.925579061726997,-2.18,307460.00197429827,14.414663587316287,5.471315077777373,2.4369674481362797,137.21335666394253,15.370440161812713,9.707543613321866,0.0,0.0,5.907179729351506,0.0,4.794537184071822,4.9839785209472085,0.0,11.336785877934735,12.13273413692322,24.61992282831084,23.86196124075474,24.41785092132566,9.53140013787187,44.05089744813623,0.0,9.883888251797686,0.0,6.923737199690624,32.03694421801317,34.70606695924474,0.0,0.0,5.733667477162185,5.687386274683562,0.0,11.336785877934735,42.09434472200018,4.736862953800049,6.923737199690624,15.235135869470117,24.26546827384644,0.0,21.11954556616642,0.0,68.45,0.0,4.794537184071822,0.0,5.907179729351506,36.86781020923585,21.11954556616642,16.900237369631732,4.899909730850478,25.12283840507545,6.06636706846161,15.454508951909444,5.304314520490948,1.3782114512471653,20.60281150268749,1.9036425789451588,8.89720322838604,-0.0194104833291335,8.169713515801178,0.0,4.430180352437817,0.0,0.2941176470588235,23.0,2.0,5.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,6.0,1.0,0.0,1.0,1.0,4.0,2.812520000000001,92.99790000000004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
Cn1c(=O)[nH]c(=O)c2[nH]c(NCCC[NH+]3CCOCC3)nc21,11.718489819644812,11.718489819644812,0.3087076643227435,-0.4662338686201976,0.4631747281687072,309.35,288.182,309.16696495209004,120.0,0.0,0.3293181329880659,-0.3697527752774692,0.3697527752774692,0.3293181329880659,1.318181818181818,2.090909090909091,2.863636363636364,16.477485030358103,10.320946545190925,2.132511150244321,-2.230718586246996,2.0682374653414897,-3.13690815645116,5.718980057127252,-0.9075859888585672,2.9534706399963597,1.5983332566072253,755.2016917785224,15.526733258565956,12.56891953069734,12.56891953069734,10.647867045540842,7.491452908526459,7.491452908526459,5.495013219976014,5.495013219976014,3.954038407523013,3.954038407523013,2.6437083847130607,2.6437083847130607,-2.13,153332.381746051,14.792585950274818,6.323357649228417,3.0447065552278088,125.8511345467308,19.93753980960407,13.08951281182515,11.16387793838399,5.948339280986494,5.559266895052008,5.689743398203474,14.345615352810384,4.794537184071822,4.9839785209472085,0.0,0.0,0.0,20.013250011515773,19.75852033493841,9.636772684650529,17.112217219370482,0.0,19.51903521063298,7.04767198267719,6.4208216229260096,44.70957815668247,20.83808466139913,0.0,0.0,21.46570862811229,5.948339280986494,0.0,0.0,58.91182476330911,11.78453493647724,0.0,6.4208216229260096,9.589074368143644,0.0,11.16387793838399,0.0,109.24,11.24901029325548,9.589074368143644,0.0,0.0,17.112217219370482,45.81361117560214,4.567099647791355,11.947581713527669,0.0,20.26872416684796,4.736862953800049,6.644950047933765,0.0,34.21771959564826,3.1681694066515496,-0.2487618955308903,0.5126643466028389,0.0,1.0016530454774502,5.627203234839175,1.5764022183778468,0.6153846153846154,22.0,4.0,9.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,4.0,9.0,5.0,0.0,1.0,1.0,3.0,-2.332999999999997,81.44480000000003,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
O=C(c1cnn2c(C(F)F)cc(-c3ccccc3)nc12)N1CCOCC1,13.557227088187584,13.557227088187584,0.1371712018140589,-2.74148058914924,0.7224133431598061,358.34800000000024,342.2200000000001,358.124132192,134.0,0.0,0.2800905507198567,-0.3777737870938626,0.3777737870938626,0.2800905507198567,1.1538461538461535,1.8846153846153848,2.576923076923077,19.279757354889405,10.118626900889732,2.251264207212928,-2.2590224939017163,2.267112233858411,-2.402362902206009,5.995605521798947,0.0303723334572506,3.114949253942159,1.8468227341479715,937.019018576376,18.0956473593183,13.808509187209212,13.808509187209212,12.647867045540842,8.241982746326487,8.241982746326487,5.931196826839204,5.931196826839204,4.321193190458747,4.321193190458747,2.985989382674809,2.985989382674809,-2.87,1543270.4583731033,16.59050635280719,6.7958971485529664,2.922207106967785,147.56420058952804,9.636772684650529,11.257379486545457,5.647177220767728,0.0,12.332624474210697,0.0,4.794537184071822,18.28020650991247,5.098681808301038,0.0,30.33183534230805,6.06636706846161,18.652964303522147,25.104535495487376,18.312230233221516,11.554356950119232,0.0,19.497967953714348,0.0,6.425444744859191,26.303276740850983,53.85242546892819,0.0,11.257379486545457,0.0,8.78083009534964,0.0,0.0,51.70842442391683,4.736862953800049,0.0,22.47736141547647,42.595045982382736,0.0,16.904556707313183,0.0,59.73,6.425444744859191,13.575367279421462,0.0,22.811736436664688,37.56065622739644,4.515397893615623,12.263210640074686,29.16537800469692,6.06636706846161,10.082660329248244,4.736862953800049,33.413580262281485,0.0,18.870520518392546,3.985972143487024,1.1318569958847742,-0.2766407365415291,10.325366722772095,-1.4351483896027546,1.817825816659691,0.0,0.2777777777777778,26.0,0.0,6.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,0.0,8.0,3.0,0.0,1.0,1.0,4.0,2.806300000000001,90.10250000000003,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
COc1ccccc1C(=O)Nc1ccc2c(c1)OCCO2,12.298705750818844,12.298705750818844,0.2322890684051395,-0.2322890684051395,0.9417255570646372,285.29900000000004,270.179,285.10010796,108.0,0.0,0.2589259801081063,-0.4959242396232762,0.4959242396232762,0.2589259801081063,1.0952380952380951,1.8571428571428568,2.6666666666666665,16.562727571241922,10.1502627986294,2.147734828775083,-2.1868732850603063,2.3248934339564102,-2.163812082785193,6.058488188002013,0.1019130572107735,2.5431422653497613,1.8123376365373145,669.0765942666076,14.656489770562878,11.58865860855593,11.58865860855593,10.275188245478668,6.617479281483427,6.617479281483427,4.512845375136046,4.512845375136046,3.151644227514171,3.151644227514171,2.151766843673268,2.151766843673268,-2.69,91865.92805122942,13.300336635910009,5.7454658976330695,2.7645417008793807,121.99445460179068,19.52737746540648,18.963275762309745,11.49902366656781,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,24.26546827384644,11.753753343145172,12.673249032974528,19.005126045471968,11.594566004035068,0.0,0.0,0.0,0.0,25.6403500743097,48.02802097092827,0.0,17.248535499851716,19.52737746540648,5.687386274683562,17.248535499851716,0.0,26.23074119965488,0.0,0.0,10.357988675768818,42.46456947923127,0.0,0.0,0.0,56.790000000000006,0.0,4.794537184071822,0.0,5.907179729351506,41.713137195258106,0.0,7.109797541277533,36.39820241076966,6.06636706846161,5.316788604006331,14.210588861400147,16.131331394842398,0.0,12.298705750818844,2.8285563114134544,1.1296714642647188,1.6317485775174274,12.389692932728646,0.0,1.052408602317062,1.5378849660974478,0.1875,21.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,3.0,2.718700000000001,78.37920000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
CC(C)(C)n1nnnc1C(c1ccc(C#N)cc1)[NH+]1CCCC2(CCCCC2)C1,9.224908498541948,9.224908498541948,0.0935827664399091,-0.1791363536155201,0.8700421177033556,393.5590000000005,360.2950000000002,393.27612147609,154.0,0.0,0.2142294868604101,-0.3218054443522444,0.3218054443522444,0.2142294868604101,1.0689655172413792,1.7586206896551724,2.413793103448276,15.565524864671149,9.686494266750929,2.436212355077314,-2.44748793115146,2.4041537670674966,-3.1454153649832644,5.335417785441024,-0.9384927507766162,3.19366599926409,1.7407538044122626,858.4986255484852,20.484916895309063,17.986780354126847,17.986780354126847,13.917563425662554,11.053140143389914,11.053140143389914,10.03577123690102,10.03577123690102,6.889873705656845,6.889873705656845,5.4931379326678185,5.4931379326678185,-2.26,4945327.926540458,20.030719976627747,7.870747382832195,4.064803307357214,173.45175875618372,4.899909730850478,0.0,6.041840829147961,5.824404497999927,0.0,0.0,0.0,4.681802935145185,5.261891554738487,5.098681808301038,31.39519900570125,69.01400241900888,10.978441961093775,30.261110868697767,4.899909730850478,0.0,5.261891554738487,20.20725493475596,5.41499046939678,77.29772904108526,13.08951281182515,41.21677575524036,0.0,6.069221312792274,4.899909730850478,0.0,0.0,0.0,33.29676774658111,5.538925252383345,16.74610333692754,88.71011127009584,24.26546827384644,0.0,0.0,0.0,71.83,0.0,5.261891554738487,0.0,11.580766081531303,10.978441961093775,12.3691609039125,57.053959258091645,4.899909730850478,16.814537072068404,54.49861904839813,0.0,1.9910916635172584,0.0,1.572368197278912,22.17279815903578,2.1994950093597287,0.935247307256236,10.37327417001389,9.47528694141472,8.780438552123481,0.0,0.6521739130434783,29.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,6.0,3.0,1.0,1.0,2.0,4.0,3.0183800000000014,111.26170000000008,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
CCOC(=O)CSc1nnc(Cc2ccccc2)n1CC1CCCO1,11.644855171267055,11.644855171267055,0.1874691620475348,-0.2326150397155089,0.5319707340265845,361.4670000000002,338.2830000000001,361.146012596,134.0,0.0,0.3158685950061445,-0.4653524986955653,0.4653524986955653,0.3158685950061445,1.36,2.2,2.92,32.16655570383234,10.134446540373853,2.2133992342752205,-2.1429021097873755,2.223849827220157,-2.182209194557841,7.993340533476288,-0.139368409675971,3.258330498492211,1.7476812980798138,684.1296666311613,17.484916895309066,14.388483031798918,15.204979612726644,12.25835149307306,8.619702193309559,9.605300752963046,5.900506666958914,6.84300530781865,4.033160054338158,4.973434967662122,2.836427742135587,3.601018472593096,-1.86,838055.6375341907,17.946842066290348,9.009124203421486,5.057169225279984,151.470691338328,14.040825555391454,5.824404497999927,5.156436481820707,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,10.197363616602075,42.09372029169917,25.32883193723964,13.027703587438928,25.008458364920585,14.26826309167192,17.731190237342965,0.0,14.76446326439343,0.0,43.991361343950246,18.966617535772624,41.71969133200497,0.0,0.0,0.0,0.0,0.0,11.761884949391115,45.8043524758662,27.233841120510505,0.0,31.153236435239567,35.48827182412876,0.0,0.0,0.0,66.24,0.0,4.794537184071822,0.0,17.826125282446938,13.027703587438928,36.97412259609815,17.325336441088112,6.923737199690624,18.19910120538483,26.89719740131665,9.473725907600098,12.860976983207324,1.3691201079197108,11.644855171267055,9.405810106449987,1.1855861234658134,0.9026585126066552,10.201718913713693,3.0322901479232645,3.730317266779832,0.0,0.5,25.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,7.0,8.0,0.0,1.0,1.0,3.0,2.703100000000001,95.60100000000006,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
O=C(NC1CCCCC1)C(c1ccccc1)N(Cc1ccco1)C(=O)Cn1cnc2ccccc21,13.847605662635424,13.847605662635424,0.070698459939531,-0.7726739522969683,0.3992844189774797,470.57300000000026,440.33300000000025,470.23179082,180.0,0.0,0.2471812080084012,-0.4674677602681643,0.4674677602681643,0.2471812080084012,1.0,1.7714285714285714,2.5428571428571427,16.333766900713908,9.943618011794268,2.332697112083433,-2.3279420234627506,2.2642423547421497,-2.4709013099404618,5.891424429835483,-0.1423182275954066,3.551138572315436,1.4766473390177404,1259.8667136581062,24.036958659186848,19.67638716404169,19.67638716404169,17.18667318580106,12.258951729489183,12.258951729489183,9.118930926084378,9.118930926084378,6.68648487968003,6.68648487968003,4.901966689074148,4.901966689074148,-3.87,189258867.71213424,22.89924082313433,10.592209761057545,5.290604556562192,204.30163737472563,19.20094891970151,18.34684465393498,0.0,11.814359458703011,0.0,0.0,9.589074368143644,4.9839785209472085,0.0,0.0,61.7270343480093,42.67056301139545,6.041840829147961,30.16864091154869,14.006225305196992,22.847760893935536,0.0,19.76777650359537,0.0,57.27730258475111,0.0,90.64421973405275,0.0,0.0,5.316788604006331,0.0,0.0,0.0,32.30718818744001,22.678587179968797,0.0,49.46964785434945,83.73767176053468,0.0,11.033401435232523,0.0,80.37,6.041840829147961,9.589074368143644,0.0,30.945713099676123,5.760247418874442,42.28013941863355,6.4208216229260096,23.556759869715684,65.23077033240746,10.30076712495354,4.417150937053347,7.417883032855526,0.0,33.63670101600334,3.2383049344367887,2.47727509607314,0.2879002372553967,20.209521287609,8.637796655152043,0.2612844072814311,0.0,0.3214285714285714,35.0,1.0,7.0,1.0,0.0,1.0,2.0,2.0,4.0,5.0,1.0,7.0,8.0,1.0,0.0,1.0,5.0,4.8483000000000045,133.1897,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
CC(C)CCOc1cccc(OCC(=O)NC2CCS(=O)(=O)C2)c1,11.85310597015819,11.85310597015819,0.0118217837028886,-3.001004551985741,0.7687987035016608,355.4560000000001,330.25600000000003,355.14534389999994,134.0,0.0,0.2576847898987479,-0.4934474102672452,0.4934474102672452,0.2576847898987479,1.2916666666666667,2.0,2.625,32.22784142161176,10.145917240048451,2.283571953139498,-2.124488921597585,2.1968324447545315,-2.380766567081496,7.91219640280848,-0.1231718979391843,2.8393821134019936,1.7585273837844175,656.6996773747491,17.57913950137325,14.15623204504022,14.972728625967948,11.33813707432178,8.193447447413227,10.014814652459146,6.461990998147741,8.690712717478815,3.736907894399848,5.504855337157116,2.39332639148164,4.066678261491527,-1.7599999999999998,198265.53483252105,18.5768280103448,8.37115652457684,6.3907691719800885,143.00380834878254,14.790514511606428,11.49902366656781,16.44413510093042,0.0,5.907179729351506,0.0,4.794537184071822,8.417796984328938,0.0,0.0,19.913841467842857,30.892283428936636,12.10820789760957,18.11258917800649,22.686060076000857,15.744432865769006,0.0,5.316788604006331,5.917906046161393,32.730958474381225,24.719471142519414,24.26546827384644,0.0,11.49902366656781,14.790514511606428,0.0,11.49902366656781,0.0,45.08628868534782,14.631790320489324,5.917906046161393,26.689117645233267,24.26546827384644,0.0,0.0,0.0,81.69999999999999,9.837253136417502,13.212334168400758,0.0,30.061609736505964,30.444633300168128,6.4208216229260096,0.0,12.13273413692322,12.13273413692322,19.16426300338758,9.473725907600098,33.84657435046032,0.0,11.85310597015819,2.6917331588665463,0.0,1.6568412550063714,6.838688538012443,1.4355522522400783,4.761842360575121,-3.001004551985741,0.5882352941176471,24.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,7.0,8.0,0.0,1.0,1.0,2.0,1.7936,92.08850000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
