,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,ALDH1_inhibition
COC(=O)c1coc(-c2ccc(C)cc2)c1C(=O)OC,0.047280710398268866,-0.2755847560933543,-0.002127183132927271,0.40395952594002793,0.05058129933911756,-0.576762361418673,0.21631713828064955,-0.25881079935168655,-0.19764698603678013,-0.11097516788804265,0.21421178297900315,0.1299653105725902,0.38971628566400607,-0.2800569627223544,-0.028580817505606263,-0.08148304075118282,-0.18543545808134526,0.16656423562246425,0.21624944643435734,-0.24315331030594642,0.18478008052453357,0.04492337959599783,0.1061734814083541,0.36891657357484736,-0.15498728143197896,0.17016610161896145,-0.06489427469899485,-0.08559415293461,0.13222769654375713,-0.17942235661636885,0.06132785696675199,-0.07689758335562527,0.12640680419804684,Yes
O=C(Nc1cccc(OC(F)(F)F)c1)c1ccc(Br)o1,0.15550823527365995,-0.488385926471238,0.5812236497301462,0.5932217963231183,-0.20076440742622462,0.18897061519403327,-0.15685972054667366,0.25524778870880555,0.12414017307151759,-0.20018590541422288,0.22291085766239302,0.1907793272491884,-0.0138542047484067,-0.0073390292560404045,-0.20333943858563797,0.2173601375980492,0.03218956060883493,0.26603218119715566,0.09956502760982278,-0.20370393669310996,-0.5703341190437552,0.12352915453520798,-0.17527397345397533,0.16412733581325187,0.05142858902995274,-0.21533792907786334,0.0916089387917165,-0.023215889647462067,0.1162628335403359,0.16162307486184377,-0.09396830895637007,-0.21371607780304624,0.016945186312934485,Yes
O=C(NCc1ccco1)c1cnccn1,-0.25018033565182823,-0.39387526669793566,0.2554097331109252,-0.18094457892776464,0.11915017110697433,-0.28778160332982516,-0.19395057427058177,-0.3230103459669445,0.11891650152595075,-0.11358680912461605,0.08371009187581399,-0.36407673154458375,-0.07311839429102876,0.12213943352120081,0.011369878646494072,-0.2478631445923839,-0.03239161761956619,-0.16925301979032265,-0.09864112721274267,-0.19746916945721107,-0.07155545743161923,-0.14456393429015624,-0.1865694017169927,-0.07674818754392296,0.015506276442341376,0.10605677500373131,-0.1165698621212011,-0.16574515653245922,0.07342466127902274,-0.10099793163794087,0.1281290498978663,-0.027562640599608737,0.006181364461584542,Yes
CCOC(=O)CC(C(=O)OCC)P(=O)(c1ccccc1)c1ccccc1,0.7010740095555875,-0.09915591827203153,-0.0002659273293306067,0.7518481501119991,-0.4646377386515243,-0.03219793474171817,0.2454128851433116,0.008102302323161588,-0.14498294255066316,-0.22081729950712997,0.05986186640982554,-0.20397055415064402,0.5654833159943402,-0.07485173475757326,0.11481880202196919,-0.39623103939723586,-0.01962216521773157,-0.09327597970493647,0.0889913651904904,-0.08195043048626813,0.43993229414115625,0.05596719979478678,0.14134093173916837,-0.015551635316529908,-0.08313303211239546,-0.16224453821784857,0.269939290678405,-0.13130861360993146,-0.27560055377010084,0.03601420358605537,-0.11168055984432937,-0.04842779686972174,-0.07390849224365512,Yes
CC(=O)Oc1ccc(N2C(=O)C3C(C2=O)C2(C)C=CC3(C)O2)cc1,0.9001836366169307,-0.26026959022562296,-0.18676994439407224,0.03673322548658049,-0.14446951223147117,-0.4296645289602277,0.15916906468350503,-0.21415604748048997,-0.17982338740132475,0.7704864501107267,0.3797105157169966,0.13251836347546625,0.30502602239966264,0.08958852384178374,0.029335298452590437,-0.0044902938190453,0.24191629517768787,-0.3709654935035626,0.1029024811527244,0.10733339244711498,-0.007220462210552857,0.12299683041360553,0.2129645347543033,0.19787649534198132,0.0723925717248998,-0.047690183215390536,-0.21868725395198246,-0.0757867323171274,0.031225584856215887,0.03435353889547628,-0.03649318884100798,0.048611373995705504,-0.016837087117281418,Yes
O=C(Nc1ccc(O)cc1)c1cc(S(=O)(=O)N2CCCC2)ccc1Cl,0.5820159214767489,-0.17366543654188166,0.19514163251638836,0.264980246485533,-0.2778362517543797,0.25146366227446076,-0.02259039321143312,0.3680688729152498,-0.05645764940647543,0.1299306799839839,-0.02959597461211107,0.01995572279940708,-0.17736194419063878,0.35288910322087,0.06983572628507831,0.024656419737898436,0.09763448174315834,0.1466494358395668,-0.10466730934714315,0.1805575005711334,-0.16963049887292292,0.0387722104969714,-0.140588786311688,0.08425092349373282,-0.1353337658091007,0.1508077741111974,-0.11381753128731971,0.13292579075612296,0.2652697084548688,-0.07184054321583372,-0.023302589357578018,0.09228428775358123,0.23782628215646354,Yes
O=C([O-])C1CC=CCC1C(=O)Nc1cccc(Cl)c1,0.21794950540807226,-0.6460153005040095,-0.038254996583251495,0.2253058462746372,-0.26480631951755507,0.2454876113437829,-0.041489499292973596,-0.2502032894218927,0.1263230146042297,0.10366805492224447,-0.04733964448509822,-0.060680714158306455,-0.03252440487386431,0.018616911826149954,0.1610648623863736,-0.017260413112793128,0.021499734546719867,-0.126108210931247,-0.033032383574764214,-0.006023016577144744,0.14480100644425878,0.3044195933778448,-0.17941993320853036,-0.14370046681487386,0.07295984716378266,-0.027836028455729904,-0.05768655346355363,-0.08600781138999439,-0.16672750071408754,0.1628628968650355,0.08672409165573715,0.16970676590803102,-0.010158270729372091,Yes
COc1ccc2c(c1OC)C(=O)N(c1cccc(C)c1)C2=O,0.45877948528658885,-0.14411864552347364,-0.17018740172896565,0.584391828473773,0.18862436122462906,-0.21351298238822203,0.24432917106517993,-0.48974057444153646,0.0523362791423035,0.2003104882905743,0.17138759102830473,-0.043188438584890194,-0.22456188424497622,0.0036588202794304685,-0.2205470092229711,-0.08232947186511719,0.028324485740275716,0.06472741050075059,0.045874492034387676,0.12516014775222714,-0.19826816060151792,-0.38282310724598295,0.25063393769720965,0.14390333318840334,0.2976019780633338,-0.02294939812117202,0.03562484794626994,-0.22190170979268747,0.18726499021705334,-0.09503149059542076,-0.14240714845635052,0.06323365624106585,-0.032262346175763165,Yes
Cc1cc2n(n1)SC(Nc1ccc(F)cc1)N2,-0.24277827229550084,-0.25325361280960973,0.1651394466973532,-0.08203143358727692,0.14212919538064697,0.22874054778043523,-0.34028244278217584,0.0598955191928271,0.070361476393866,0.18558829299837357,-0.11407350813360373,0.09987928528206634,-0.37430886088018855,0.1674439648415285,-0.34190135265290644,0.02719276984444092,-0.2471880790930331,-0.15247263598419555,0.1627044740212993,-0.16717452698889992,-0.16412853289610238,0.22984085588543804,0.06327782194859084,-0.10423759156481406,-0.12076794459749696,-0.02829303657516889,0.04947325610821555,-0.1649019254101997,-0.011998056929815518,0.008362817113033315,-0.04782976021696475,0.120135260263387,0.00011131125199630919,Yes
CC(C)OC(=O)C[C@]12CN3C[NH+](C1)C[C@@](CC(=O)OC(C)C)(C3)C2=O,1.6254769673414906,-0.7607407255475557,-0.16079993998067732,-0.555008960452486,0.27976084907685317,-0.6043932594057642,0.4029335565832562,0.21128756479459104,0.05467412233130062,0.5554317691094112,0.40116811428525956,-0.1662151786589828,0.2909809817582199,-0.11244768103451709,0.25003406858634053,-0.09432080353463607,0.1709227817240151,-0.27983360796468215,0.19292984506639443,-0.056816232052110886,0.3192914734905526,0.0015981197003656802,0.3859127121778399,-0.054650616796275975,-0.2660228452086831,-0.07637116113132776,0.0730760655951701,-0.0614467541477259,0.13945708616101854,0.22853200904141763,0.061980498755765105,-0.23917620840884157,0.10654980596495942,Yes
COc1ccc(Cn2nnnc2C(c2cc3ccc(OC)cc3nc2O)[NH+]2CCC(C)CC2)cc1,0.6622920776096439,1.1287503048045373,-0.22490263364164262,-0.31112604935985805,0.9032436614706735,-0.4341549241906241,0.34845353789484285,0.41851624391274866,0.24005992069140517,-0.31858960415368537,-0.05039731264127957,0.23858271583667015,-0.1871756171922144,-0.18698480270103318,0.08068829398523697,0.07294445944914248,0.09610870013182253,-0.2934069834038972,0.007902799256552165,0.3481202646795732,-0.0020067621003755087,0.008354326143424181,-0.09778866555045555,0.017169942483377464,0.13233143340899164,0.04982943488570398,0.17884803558685006,-0.1039951996623322,-0.07658455105045991,-0.09306654400343073,-0.3556964434929639,0.143954010932016,0.43359483902541945,Yes
COc1ccccc1CN(CC(=O)NCc1ccc2c(c1)OCO2)C(=O)c1ccc2c(c1)OCCO2,1.295466264388018,0.9292831788933423,-0.36493886773732814,0.87500667298891,0.9144875412211623,-0.11956528851702478,0.7762219174581452,-0.3208210217450586,-0.057403199348625554,0.09722249600804753,-0.005755897568551243,0.3167891883361188,0.21744182430052642,0.32317134316545254,-8.175665864831848e-05,0.37220058325409366,0.06879212767256121,-0.12322567995200916,-0.36418408306397926,-0.1904929150940482,-0.31823528185068223,0.06640893034938358,0.11020207708916618,-0.24873686882666107,0.22242268640197135,-0.07166078766924236,-0.11749902966099043,0.11062781111652391,0.12274590415959011,-0.08751609404163342,-0.09511658060711127,-0.07984649236224502,-0.18470569963711223,Yes
Cc1ccc(CN(C(=O)c2csnn2)C(C(=O)NC2CCCC2)c2ccc(C)o2)cc1,0.6227263488898283,0.47505519053574524,-0.22791024236873236,-0.4949069861046501,-0.4553259456917899,-0.09911912972614152,-0.189376652837783,-0.30732864307238283,-0.11176064166143075,-0.43123755420992826,-0.12430083441800603,0.2496048069115739,-0.13850390821262235,-0.23237855473548694,0.13045029048943557,0.018175046260047702,-0.16000366053437184,0.06896030443866331,-0.2690519717878668,-0.21531885127415432,-0.279693066650576,-0.2754546619170873,0.033203142535868695,-0.12145592180017434,-0.09774722747102133,-0.10247297205373374,0.12837292593871455,-0.01283576551908153,0.10080304461013401,0.12830789714320173,-0.20457857468874652,0.08241375152421046,-0.02360697479544935,Yes
COc1cc(S(=O)(=O)N2CCCCC2)ccc1NC(=O)c1ccccc1Cl,0.6971283316218787,-0.06402387615307072,0.11288030039727462,0.3644071732362171,-0.18524451491130683,0.2719403641693619,0.247219781476746,0.35797457600099875,0.0815409016533036,0.1429008248156392,-0.06443083262714921,-0.008128502181909256,-0.11336602737988992,0.33227279000920673,0.09300339767833508,-0.0846496131821477,-0.015492367584157608,-0.01756678539566415,-0.013723902746551733,0.17016944581449187,0.00817310536448917,-0.17994805054498714,-0.058416998388690675,0.09812784936013895,0.0017774419177081155,0.0495704148231286,-0.027087486425718767,0.000528600204210406,0.06105545948918185,-0.1385209626641867,-0.10415822824323998,0.05543281257304229,0.03143695546260991,Yes
COc1ccc(NC(=O)C2CCN(c3nnnn3-c3ccccc3)CC2)cc1,0.30653112019143575,0.7436497166257774,-0.2237683261167982,-0.08815901942292785,0.42466870636520254,-0.01952302673393825,-0.07469611968451792,0.10506549278115974,-0.16314078731810067,0.3310146403040156,-0.2983468924918472,-0.10961860677451625,-0.1969286412210759,-0.164071826330616,0.015471629436922875,0.35965079422463847,-0.14240276984239195,-0.21624129412816975,0.17560175567883252,-0.01580297200785226,-0.1672060423605498,0.06257009933889036,-0.13027993333373009,0.011218568966816255,0.14303337645757494,0.04925496814464899,0.0057350477391946595,-0.03675347185619752,-0.11976196027495528,0.04768815514208112,-0.27371069139695287,0.09443325731262138,0.23882826428823803,Yes
C=CCn1c(=S)[nH]c2sc3c(c2c1=O)CCC3,-0.30064238471188254,-0.30555780794366755,0.24152813876600407,-0.5900018532941811,-0.27838648502621965,0.03189526198173199,-0.0010521746527432623,-0.2598022088077744,0.12572792001451027,-0.0573065609657011,0.30894669279652276,0.3820322696509155,-0.11983674937782181,0.2870541261923809,-0.24837155173602685,-0.34345251219392964,-0.33612842119199293,0.16477376368635557,-0.22881732579749953,-0.0899467263163878,0.027389706509276926,-0.031179896601367656,0.05823220690126324,0.0065531576831040035,0.09498258981924508,-0.09547846822050755,-0.21039925093403572,-0.1964981023604072,-0.14883492290902858,-0.04960278120110087,-0.07306080100606144,-0.029682576116075957,-0.2131836970280029,Yes
CCOc1ccccc1C(C(=O)NC1CCCC1)N(Cc1ccco1)C(=O)CNC(=O)c1ccco1,1.2853969003662211,0.5981873296276404,-0.17019140872147448,-0.012479534474321952,0.09799156289489729,0.029376992349293748,-0.11678877768247986,-0.3898549809903979,-0.0359868489223583,-0.47257850688777536,-0.00046006610835786583,0.1179348874843921,0.20273933165399055,0.1261458887753616,0.3125994289593079,-0.10634935796654142,0.05435360974472104,-0.2278220110282089,-0.025274375954369394,-0.026957401395203664,0.03896183009000956,-0.30206054480713906,-0.49018049284454546,-0.054967373806322856,0.08430151765060302,0.004354471914969018,-0.06654649541094176,0.12325174519981255,0.20353628988070072,0.0926520399048637,-0.038680946717202964,0.07131968965843534,-0.10480040634242403,Yes
O=C1c2sc3nc4n(c(=O)c3c2CCC1Br)CCCCC4,0.10224904442584504,-0.21141777278707324,0.1751887575312085,-0.8285968830854401,-0.59033920340137,-0.14459378473025444,0.18570794879910804,-0.09002323897977373,0.020210764828336104,0.09511913226231763,0.4135819272935567,0.5454804200537936,-0.1611883892442097,-0.10985692300090125,-0.1964822067432437,-0.311009375577731,-0.11078566413469261,0.16897228167591793,-0.19318018700726625,-0.06395279604735393,-0.27756225503830106,0.041983403849597714,0.06854892089993248,0.1765996094729481,0.14382315209257182,0.050937796813540756,0.059082372870760444,-0.016842905102445203,-0.14736719267480056,-0.22121970999378746,-0.4207429322958699,-0.0859787984620923,-0.3919537133950031,Yes
COc1ccccc1NN=C1C(=O)CC(C)(C)CC1=O,0.25530090796758215,-0.4037472153892803,-0.21613286142748955,0.24984525017955955,0.08736647034027,-0.10802941237890018,0.017621081719740132,-0.38654485148603873,-0.10381109388491969,0.1074137641735857,0.06793774042950572,0.03407852754469345,0.05836075551030116,-0.12296507642311348,-0.05502439830739987,0.06466362452589758,-0.06958053289699709,-0.012628709863981562,0.08752311397335763,0.13852254350708035,0.03311294409298555,0.06551727675182555,0.03335289110136474,-0.46711123254150794,0.27609966369389843,0.12348875516296447,0.3115603347235594,-0.08227261221815621,-0.04594254175469625,0.16245356865838975,0.036399731224710706,-0.30712904592001944,-0.21036880369889502,Yes
NC(=S)NNc1cccc(Cl)c1,-0.6965503710666954,-0.881554796919433,-0.09596852000819582,0.0938765320575731,0.29674518850804027,0.8464757313745559,-0.14448940941193925,-0.13757874508649023,0.06723881779966907,0.05983155940989226,-0.004754801437503327,0.1313337485406527,-0.058347483119286364,0.08708984283356262,0.07339277119836322,-0.06442962929785023,0.03636778115660901,-0.03027370063221384,-0.1545172113469471,0.16340140682967427,-0.08470457923648393,0.0769303468180712,0.14343047325152697,0.07015745065397455,0.03847667406508665,0.043637804114923295,0.19152642131582215,-0.09691439200588832,-0.11638958594920815,-0.03874148669253323,0.08348051216212805,-0.009633894244438494,0.056920270447879,Yes
CC1=CC(C)C2C(=O)N(O)C(=O)C2C1,0.12351521578036684,-0.9980467191971989,-0.10297517286099486,-0.19657752188778702,-0.3015639659487772,-0.4674073450758644,-0.18316924828628908,-0.4306642026468524,-0.15335755621390026,0.32796009213926863,0.31597558859226893,-0.1900148752127536,-0.07514439788491557,-0.11695384679332214,0.08976770499123926,0.1548745168682856,0.18249989902009633,-0.07127396307527543,-0.23061014824509346,0.2767888898190945,-0.21028725600339987,-0.19359030445483127,0.07571113452298307,-0.03769101314897661,-0.07265630492726191,-0.0019116386746597254,-0.1036438134051565,-0.19764854229155743,-0.03015452947623165,0.02486274535498433,0.03910432054796791,-0.03220632249175528,-0.024158392472567805,Yes
CCCCN1C(=O)/C(=c2\sc3nc(=O)c(-c4ccccc4)nn3c2=O)c2ccccc21,0.3346248208053858,1.0051019995866577,0.032124392143378255,-0.01413575683302895,-0.23292743814059552,0.0026624827321875986,-0.16572100785344857,-0.16518139599715218,-0.046028994767174,0.259189011346203,0.27305255265083284,-0.10184085417478093,-0.18820438960311722,-0.30300793096043765,0.20573376895064763,0.02043593783400657,0.20441594014949319,0.07041142152566292,-0.08054387110297591,-0.08422981756934982,-0.03868714019752039,-0.0811857922636356,0.014706214022643075,0.03892931414159205,0.1461458024117458,-0.1600054004578841,0.22755242756942262,0.05434918612328399,-0.3046720130127554,-0.13491557499179677,-0.16907915670314022,-0.08868309451926941,-0.3990031850898485,Yes
COc1cc(NC(=O)c2cc(C(C)C)on2)c(OC)cc1Cl,0.23551896008000614,-0.18325530706200494,0.1449708796159687,0.3329989320250289,0.41503574965669376,0.13044024426419484,0.4725721361717676,-0.2977802018297137,0.229977621514161,-0.10913691541293086,-0.08608473308712924,0.12463755729513899,-0.1308115951989964,-0.03104722167805554,0.14119813316533197,0.05087839283831679,-0.1585685401154444,0.11730594581829046,0.08037217058218381,-0.12320064865985104,-0.07195018109692305,-0.1439234709057266,-0.13498451000276437,-0.11683259030351803,0.06710279442928899,-0.00860655000469271,-0.029500414392952184,-0.1327882804398965,0.047110781427834265,-0.24480093872682998,-0.1096242587679444,-0.07853156684476412,-0.15599472107422643,Yes
COCCNC(=O)c1ccc2c(=O)n(Cc3ccco3)c(SCC(=O)NC3CCCC3)nc2c1,1.1604837803308512,0.6728096814614671,0.22589323713462675,-0.45141937139782523,0.03578594325971229,0.34884836049276,0.1768454162631424,-0.394940857290979,0.10039149497007463,-0.34926513562879646,0.041309041931172796,-0.2023940541235017,0.033424365386270985,0.23424397232482835,0.02180492397339799,-0.17490988384741085,0.09854592839500542,0.03782038847372141,0.08720680820710033,-0.009604470672170627,0.15551030939782484,-0.3745886438572686,-0.2885354310970983,-0.047743073928354376,0.17065717402795155,-0.03355751558694472,0.04007129021594112,-0.14195425057186253,-0.11976918854061808,-0.16167939945724796,0.04207329486262815,0.09216785256369586,-0.14947971944619315,Yes
CCC(Sc1nc2cc(OC)c(OC)cc2c(=O)n1Cc1ccco1)C(=O)NCCOC,1.00221494907182,0.6632734124394036,0.42320694763057537,0.07660931725583818,0.6038025872530601,0.1269871091589367,0.8710004313267236,-0.2939457655584137,0.08544792799383766,-0.3866019212512223,0.0027131215941078013,-0.10637301082144092,0.11295144976295128,0.1198017208507381,-0.1943609887222049,-0.17332692471409436,-0.022961582624579494,0.16376044514828458,0.1389668712615568,0.10296034713110548,0.19866839546649329,-0.28018625408838194,-0.13387301796665477,-0.1063172559145493,0.42402426891210154,0.08863607928881112,0.07903651655405537,-0.360499270904468,-0.01593165838528446,-0.2725000265384396,0.12244526040666918,-0.0034116375045285066,-0.20677096656558855,Yes
COc1ccc(C(=O)n2nc(C)c(Br)c2C)cc1,-0.190854228100272,-0.316571303913267,0.142027412810227,0.07991939223977086,-0.1330453205367747,-0.1356688990613629,0.29413816873128823,-0.2095772286443783,0.11676233819221908,-0.12778033192552685,0.05417944280398665,-0.018867015760298006,-0.4025255856245584,-0.06682812852661421,-0.19534344601944195,-0.13029658829326363,-0.23033620252795764,-0.07458218308821286,0.07261788801572361,0.11564145752257496,-0.1133649159278012,-0.13290351970421582,0.14728350104256202,0.21582890064263155,0.09867584595937355,-0.10445505872739444,0.10385960892192671,-0.10459991372174489,-0.2152206355854625,0.022201620618009583,-0.34152312845435684,-0.2086458599607263,0.2041913503765285,Yes
COc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1C,0.7967604706758153,0.027122805225388992,0.18383127747723385,0.35166187055884673,-0.2350211733026692,-0.02176393182344389,0.013670650912921377,0.5943640406081798,-0.16590635961903577,0.012854614202414124,-0.33008584197167945,0.05957985949417046,-0.1041487245451582,0.5751319497861183,-0.23368759057153785,-0.2631682984493155,-0.08427330105125763,0.14526353041576748,-0.1647493979575752,0.2703891295348057,-0.202696159080013,-0.22830799539645577,0.13693667697629633,0.1766263771323743,-0.14162729802333512,0.18699768048274332,-0.07088398772426008,0.02439111313947365,0.076079412307661,-0.07924267788443058,0.0750274135635345,-0.03872644540694206,0.11023416830056784,Yes
Oc1c(/C=N/c2cccc3nsnc23)ccc2ccccc12,-0.5956691869997417,0.5833934206245678,-0.22580420367304452,0.20872751807729764,-0.23878600431800442,0.0011892905010141412,0.012284589048397956,0.010386876058697024,-0.10784871183478878,0.2064283961492004,0.26069614798007806,0.07774641608324885,-0.2315783817159925,-0.11698542973835327,-0.04115592222688749,0.020176294772559503,-0.029637892020928012,0.17163626703751778,0.03636091081026253,0.023803776533529115,-0.052612068880564467,0.22477389269070572,-0.15590706805280372,0.1114414458432673,-0.14575796799423635,0.111896188644742,-0.026558664350154665,-0.07998144445344658,-0.11534144363399523,-0.20133613166614467,-0.1913531771589361,0.01477576273874506,0.14269246775972344,Yes
C=CCN1C(=O)CSc2ccc(C(=O)NCCC3=CCCCC3)cc21,0.5228538671272916,-0.24553700618025343,-0.3489619247932975,-0.35348958401351777,-0.34737552156412177,0.2875789636668316,0.09102362798326336,-0.12966264657343793,-0.029581653022872176,-0.05352393896283907,-0.07904303818991407,-0.1277096036810908,-0.11123037915087064,0.19067233647948248,-0.32767187827975547,0.20754700688212716,0.18413993668728168,0.06074273938609846,0.20855786142340063,-0.11241685960267081,-0.08030086183957384,-0.17466816141714048,-0.2652254317254386,0.06820543634924699,0.05767359819412378,-0.03450337636166988,-0.025543170508005843,0.04316854587317644,0.12248107256307283,-0.1702361228752701,0.04812443458953687,-6.612606122997764e-05,-0.0619657784178335,Yes
CCN1C(=O)CSc2ccc(C(=O)NCc3ccccc3OC)cc21,0.5348084653470061,0.09914082226136431,-0.33613714839510034,0.12714819703976343,-0.030248983495132286,0.35171227546289907,0.24500784275295656,-0.20213520075786362,0.00823409437767514,0.12366725247540199,0.042261275320673246,-0.22387710773378233,0.04704293020656578,-0.007358955988746462,-0.41337006911251184,0.25009393570242316,0.01024673838569368,-0.01420784837430875,0.061307025482945164,-0.06751149809047746,-0.034343756450531816,-0.10385656879058594,-0.17128987409311733,0.002140363989319717,0.09793082272129264,-0.08761323243036796,-0.13241045180365088,-0.007619457468774361,-0.16154594619568197,-0.1482430474413122,-0.00843935070703265,0.04417175123671778,-0.12315581024868279,Yes
O=C(CC1Sc2ncnn2C1=O)Nc1ccccc1,0.00999720747964818,-0.008851814078544518,0.22532384963964788,-0.2621129881508099,-0.1605366951485596,0.15027179132682314,-0.12518702140813565,-0.18531261655941822,-0.2623963654198094,0.06753343337186955,0.24707955741038723,-0.4039631985377451,0.002634549315796764,-0.014340756479825906,-0.20579963244131833,0.19971542959330965,0.1826216793612908,-0.13591221929252512,0.05065514122650902,-0.14518592109120065,-0.20791397240517398,0.029970722494705344,0.06105934585378659,-0.21041403904635458,0.05466813460087344,0.053778973246986286,-0.014345597087489963,0.12835626685712842,0.02488012361826496,-0.056076157455879155,-0.041630948864913093,0.012593695297068283,-0.07492451254412313,Yes
CSc1nc(C)cc(SC(C(C)=O)C(=O)Nc2ccccc2)n1,0.15724491443181657,0.08032828888833166,0.058854338700780044,-0.26271045220963324,-0.41042210051024636,0.441102358130125,0.11933579662824075,-0.17236231859972148,-0.31888850437720023,-0.32072998324607566,0.06493869388386948,-0.27596139835985656,0.14667882305479182,-0.18053767737171608,-0.5297797958355545,0.2322593589226849,-0.0008702886459384606,-0.07217136995516178,0.16822571221069038,-0.10571771396948929,0.14457618740996322,0.03084887446315255,0.22771711345105272,-0.17504768998583303,0.1400867155291477,0.1658204940206257,0.17816257536258515,0.24886063795085556,0.12263401482154136,0.12781052960563313,0.04268200648784947,0.06992199779486079,-0.19782845092888027,Yes
CCCn1c(/N=C/c2ccc3c(c2)OCO3)nc2ccccc21,-0.3543654341699391,0.47601494444005243,-0.37776186352243285,0.04680895762522364,0.2548879260863743,-0.2791724061741551,0.21422921966901648,0.06668931037289258,-0.2764882807375292,0.2660639937701233,-0.0013389007660017562,0.32410235983375574,0.16884496041809888,0.06761158081541783,-0.1339940895185842,-0.05235540299048697,-0.20187216149624046,0.08010585360435275,-0.008919209921200138,0.13212898957674898,-0.35912988286722325,0.053847224943817336,0.05777490828128116,-0.033468562743050254,0.29840350987374964,-0.01207677407573541,0.01682647503177322,0.3117117881169745,-0.06605978055082919,0.12346025229873195,-0.13130738998932237,0.05077172430269422,0.07149637303234796,Yes
O=c1c2cc([N+](=O)[O-])ccc2nc(C[NH+]2CCOCC2)n1-c1ccccc1F,0.7570056478575758,0.2943668579666738,0.19455878968891624,0.06458741618362511,0.3300826549883501,-0.2882373370159069,-0.10976027685666702,0.31987353771730814,0.12341060174086822,0.0769069961686093,0.5150527154461284,-0.34253047129142694,-0.44621092654664485,-0.1692573407710938,0.03257601573884556,-0.3144630673789765,0.20268645841384145,0.1620910089206014,-0.06660187380647967,0.05438598100175652,-0.042040773533501524,-0.037297977212422326,0.03716145241963603,-0.15902341466555198,-0.0985585069672923,0.4108444396883674,-0.21011595053788654,0.07900167552442251,0.1429704327083619,-0.16172030507984028,0.18881810008228014,-0.1062489236293134,-0.11037770185573148,Yes
COC(=O)c1ccccc1NC1=C/C(=N\S(=O)(=O)c2cccs2)c2ccccc2C1=O,0.7724076472757654,0.46355056875575085,0.27827030086793986,0.5543545312345268,-0.49800961386819165,0.209607618059728,-0.042086381613038785,0.012075476373251712,-0.09171538479110686,-0.0445963705675176,0.22721496946178676,-0.07796565854850276,0.10246571358694678,0.19543246959473898,0.009710167863785287,-0.5181552618526087,0.1482422705546999,-0.0743856957212105,0.2775470268806647,0.1507563311924813,0.125225989167771,-0.09616758190753401,-0.1637581986927345,0.006315906560167126,-0.08084642423814913,-0.20321183670513518,0.07508724152829944,-0.24719956268662968,-0.2490040216103488,0.14232033254990456,-0.08373412031285356,-0.18590457929324664,0.04078155663718861,Yes
Cc1ccc(S(=O)(=O)NCCCCCC(=O)Nc2ccccn2)cc1,0.41144013197353835,0.03636066748551293,0.1301426309936913,0.0768210107889748,-0.26478679550122464,0.17715591691376836,-0.37953378930503934,0.13243699688964528,0.21044289408376904,-0.3660133843979888,-0.5066224698677199,-0.07352553789666161,0.28548873506274997,0.32445047616159506,-0.12942907185779823,-0.13817035669250455,-0.17310638639927622,-0.4278945388790517,-0.24459595440869142,0.1351553461979062,0.2456290397479447,0.013313570760571852,-0.0654880897866991,0.03654343266363348,0.019948616307067332,-0.02549928568942831,0.10743824109891754,0.16189208992716014,0.04530031605303222,0.04965579437402286,0.021627866686388525,-0.05569362605507272,-0.03838467100543508,Yes
O=C1C2C3C=CC(C3=C(c3ccccc3)c3ccccc3)C2C(=O)N1Cc1ccccc1,0.30893439768726405,0.6913394305439529,-1.2231597810179053,0.19614451019784446,-0.9233899480437169,-0.20211791323299116,-0.2498345315458615,0.12471842986235868,-0.3392714602256469,0.3870606311856894,0.3321882289195919,0.09659973083412178,0.0783373386987614,-0.0753812917305254,0.400320917802913,0.20507874557776826,0.5071255504539309,-0.19066292747533822,0.058581835588029665,0.20006652510541414,0.10068779001551653,0.19433789824702996,0.13450546252871157,0.062632281366913,0.42920038427729407,0.13301252032589617,-0.24227007928433827,-0.42391038255877644,0.014435254393127765,-0.06377549707062384,-0.034814393089522375,-0.14898963710845461,-0.04989979975348785,Yes
COc1cc(OC)c(-n2c(C)cc(C=O)c2C)cc1Cl,-0.10374049278854369,-0.21044713174744262,-0.015471875349930025,0.30917314186634376,0.25803629846902826,-0.22139611875868156,0.6867667915060792,-0.3303347598061073,0.27643886319157557,-0.00582042868157187,-0.11530222780101634,0.24933177782366847,-0.20321271244788822,-0.11449672553056996,-0.0432696531249863,0.030758104125358773,-0.3389849658506781,0.14758470912642355,0.016801521552423634,-0.008728843243917693,0.1355384288854278,-0.07740224872445975,0.05933418280227888,0.11573984053851871,0.16979963936567888,0.06121636131821374,0.006781414123075734,-0.0785415357976868,-0.11376950106142185,0.018652791518410462,-0.15292539769637606,0.027773840090020076,-0.04147344523087881,Yes
