,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,ALDH1_inhibition
Cc1cccc(OCC(=O)O[NH+]=C(N)Cc2cccs2)c1,0.19801354146650962,-0.22935391026771831,-0.19339251266637444,0.18378216080037418,0.18711712734163172,0.16826427331859728,0.0035088160082047833,-0.11503790189016641,-0.0318489218911036,-0.36752216334022536,0.15092940147980305,0.08028597279191424,0.07279106850175428,-0.2852567560030752,-0.17158697770875234,-0.08712741390712533,0.051251699034662375,-0.0869275513290538,-0.4764641698683072,-0.12489638454803723,-0.04582325020290322,0.019109097879960228,0.09177904589183013,0.04395766099006652,-0.09079506905340644,0.038736736890788444,-0.0031086631382182457,-0.24715204415335465,-0.1669075498153889,0.19902988009878628,0.20981152925450947,-0.13921884601890405,-0.11892620186485092,-0.16940700452673768,-0.04679424043133615,0.05800444223486365,0.10875100937371576,0.14388368120281234,-0.08755013335837653,0.02504766274324618,-0.07201873708050378,-0.10206291524174112,0.011452145634808765,-0.02256036536784905,0.017159183869681394,0.000142642319819553,-0.026332829042583203,0.01491073044046105,0.06239305098483231,0.002635640753111415,0.01503404719314809,-0.09214413287418931,0.05408069557320618,0.015732059205138798,-0.07631654524005368,0.013915219548490874,0.004000362453928397,0.07941306440316429,-0.005996855852955689,0.06490512157903013,-0.016822312393236647,0.05973190486468416,-0.05499213620175593,-0.09337151106447168,0.04711847826532226,No
Fc1cccc(C[NH+]2CCN3CCCC3C2C2CCCCC2)c1,0.5225871270276434,-0.6060848644426599,-0.7064845434765136,-0.43983564945764003,-0.11385988403659487,-0.49323626013897226,-0.05487850296089333,0.697143931468843,0.15568639819043695,-0.018344723608169886,0.15533424874481766,0.06557706585589855,-0.5011765625220587,0.3264179190907018,0.01278197826624653,-0.0469582852986672,0.33046092870630295,-0.16636695670334578,0.18538255168567994,-0.28684367309775344,-0.001074598110918535,-0.1400373778589207,0.00583237504395113,-0.12286278869968546,-0.0033983028678903054,0.3199091973693643,-0.01741751241893134,0.09848194298488065,0.10280016713108397,-0.07320841883740087,0.10677538323516234,0.07767467743568124,-0.04199592650139293,-0.08041959553997081,0.10638666297902925,-0.33421688703709834,0.17426529942601943,-0.05622172986059404,0.02042250348440294,-0.06223366369255351,0.10278106218089132,-0.08336549437850085,0.047107027475964944,0.2473233634301706,-0.02402681175077908,-0.1985897863413675,0.01149560159890405,0.12712808648231297,-0.0744117290706329,0.18093421018791075,-0.03346072215165845,0.02234038627949465,-0.003249658322135524,-0.0030156732804336025,-0.07298331207049459,-0.06265694210973366,0.01651746182056801,0.05532034912466766,0.004071294285291155,0.056048284156550984,-0.02696496987726185,-0.05924585824220924,0.02469613195414236,-0.01532445948777228,-0.014147140834021386,No
CCc1c(C)sc(NC(=O)OC)c1C(N)=O,0.18187724012996018,-0.8486389875331325,0.19270426816658584,-0.09331416930300468,0.13703438941519092,0.16171346132266878,-0.17481831694081834,-0.43128671528027857,-0.13682024676865145,-0.06980708546671288,0.035088179053564234,0.17820309749455995,0.09059137111956583,-0.26241238361099256,-0.2052420383931812,-0.10885770330767297,-0.06459878095234883,0.12233657703654292,-0.07818509020711249,0.00023664667505776527,-0.05083764761585303,-0.1601318619497761,-0.049114786765789196,0.30202498665208155,-0.021088140066029912,-0.05138168565782659,-0.04454351501686981,-0.1367120662638997,0.046048213754080074,-0.17157611954469298,0.14083275102890974,-0.13636745802288144,0.0915877542959673,0.04104335392831769,0.0030001342039932513,-0.08597223803569597,-0.0029717073825234223,-0.11710678367687205,-0.09990591673944392,0.004076040777325313,-0.06799114712769516,-0.08758089268005662,-0.06344073924639668,0.011626683920232535,-0.1828407173091244,-0.018925410058446352,-0.06103370064962825,-0.0040110356124915866,0.08253480633052905,-0.10632457224927663,-0.13562226458524385,-0.07426513290427586,-0.07401593536695021,-0.0028167107093969345,0.02858751934637663,0.06552412078393152,-0.029560751370314085,-0.09279431179696022,0.05683548809913214,0.008587562719015444,0.0723614521004187,0.01925600518776654,0.030534877872438984,-0.034793911783487896,-0.04949767960674651,No
Cc1cccc(OCCCn2c(CCNC(=O)C(C)C)nc3ccccc32)c1,0.23753151652619148,0.513928908863795,-0.5628984021958413,-0.08758831282914534,0.022911328525309364,-0.11787131990970003,-0.05771239062997037,0.056452355560477493,-0.1607070467913853,-0.23087356326992264,-0.16879731115416985,0.211999066801242,0.03889858098119871,-0.18526060587013493,-0.019241599598826133,-0.062196071042571084,-0.46111430515081026,0.04256755559290355,-0.10105263720924357,0.005569622508210783,0.04552672205266242,-0.008285936791064813,-0.013579963418180538,-0.077831917440294,0.221178004429519,0.022149215263078035,-0.21581435236429758,0.2891129171654966,-0.05721028904705748,-0.1769487095857347,0.10299044396477368,-0.06541878212470312,0.0052769803613528605,0.046480638887481024,-0.1845818346316364,0.13690610109474852,-0.03463103154919285,0.023583747714265427,0.008894008409944271,-0.11911136346557136,-0.13514979158858823,-0.022493415152311434,0.029822606999035467,0.01952756048652271,0.009264860703729083,0.13674167698526926,-0.08869226886557602,0.02850489371721992,0.025020841632920537,0.10605450107056776,-0.01964264342486761,-0.02821060130132782,0.027941671881912426,0.012135377705554345,-0.013655550292418855,0.0659765373131201,-0.018168586954384655,-0.03145794290165973,-0.0062997487954656595,0.030129287578396766,-0.03522186685081167,-0.024357404506627194,0.04259712300017238,-0.005118340551876811,0.021596445650414086,No
CC(Sc1ccccc1)C(=O)Nc1ccccc1C(=O)N1CCOCC1,0.5667159283811369,0.12406447526353154,-0.41667711153595816,0.07885931702984501,-0.19750663794304327,0.37336266373151655,0.24513211332083806,-0.012774675622755935,-0.09893523829705761,0.2217233072837058,0.10869455144524756,-0.43465169205369075,0.11508209483953705,-0.15216582552896915,-0.28932689076906026,0.2315364224676616,-0.01998628032616361,-0.08898930344944478,0.09483369853731999,0.10608189445370303,0.1196507013142331,-0.25630784585491573,-0.16139815664719886,-0.05397453957325763,-0.02823015282468146,-0.14795851458942996,-0.09367935787213441,-0.08860310756653364,0.19859521933709595,-0.05289089134483857,0.12351863060544016,-0.08673715818621493,-0.07551536828370807,0.12466792417091434,0.022831152010057216,-0.07317958158562124,-0.06748419755714896,0.024293807823213973,-0.07819112532450431,-0.05802897046640908,-0.04322966846193375,0.04462491696023432,0.029921313558911786,-0.02934409614384861,-0.020528242598553965,0.05764109701565922,0.09733529007730407,0.03683238914371148,-0.0317612427114447,0.016579081196307813,0.004934087337685309,0.08844764853490727,0.07061568528153692,0.03680595457765182,0.05070097779039864,-0.08526260663794408,-0.02996477931978124,-0.08256077666072045,0.04012273796609799,-0.034620375694764366,0.017395015687893072,0.01578740092455773,-0.022628615868663358,-0.011891481694889676,-0.02512925625942692,No
O=C(Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccncc1,-0.15890736896030505,0.8395351016717956,0.043008429077611605,0.28573241072133043,-0.14939804511119462,-0.20026604283479424,-0.38900533117371155,-0.14030377179567843,0.4967065319735683,0.004229630527000619,-0.1335395089957504,-0.16064048866002426,-0.23274092519156303,0.08298762845923055,-0.04661384349748232,0.08899693661467582,0.1547870473093538,-0.05967542519933756,0.08849113905380868,-0.07500680881347661,0.09301843487870598,-0.08832396212697123,-0.14922279187864534,0.07361774629913084,-0.027774333792695127,0.11707006546948143,0.05166246331357806,0.10041674078903906,0.05902575854566243,-0.01813673130587371,0.12665836046575862,-0.04012627585377473,-0.10334116246007632,0.03892621918609963,-0.06711358603891734,-0.041998323934240814,0.05158384119237667,-0.01002992250643678,-0.09294101363615045,-0.11586449102605602,0.02611024689693767,0.06540378704463873,-0.04708092384955267,0.05737393964763843,0.03910092525348991,0.004946014014175153,-0.012027866694430414,-0.052822426688635855,-0.058150751184016206,-0.010164344782830388,-0.0574704959920941,0.016330302667488916,-0.02614245361107989,-0.03499102526721346,0.008690323200967033,-0.022685357005702882,0.02722410515405988,0.009557387536595612,-0.004536258020996338,0.04145682530809394,0.01655022818448067,0.043768284413184755,0.09216825984162577,-0.02814634766992219,-0.03256343382246806,No
Cc1c(Cl)cccc1NC(=S)N1CCC(C(N)=O)([NH+]2CCCCC2)CC1,0.8317918584944227,-0.5046979730300974,-0.5114708869271734,-0.5596074496515414,0.2566336667919332,0.6254903801695552,0.06210707033270871,0.49704158475625926,0.3885828258792898,0.2549874915915125,0.04873559567523936,0.277861317260811,-0.34265503495070604,-0.14939976388002768,0.07412365114860318,0.1899363670920543,0.16610110954797339,0.24493277124655305,-0.1987454714421922,-0.10039781437690457,-0.08524142038387245,-0.05425090105470671,-0.04800809749467973,-0.08164869129364367,-0.1256928309965806,0.10553230355746357,0.25299430761683367,0.05450618022662971,-0.012494972828954778,0.11013616909436938,-0.006357490800413152,0.23564041065204405,-0.15307890457609874,-0.06424460079963688,-0.15178600541081458,-0.08196073638951855,0.16931381655392708,-0.10491545665906586,-0.05062136106360913,0.06239780484423671,0.06644339915206102,0.07005494179735956,0.10445786228424908,0.06835877696284219,-0.03798070835320095,-0.06421965070563576,-0.11568142374382843,-0.02620918154014731,0.07933549395812664,0.09058669210254897,-0.04667980668582471,0.07780415759609853,-0.019850359900119442,0.08659541961558871,0.08085551330651673,0.09351733821004313,-0.03276950880628528,0.04110667615752644,-0.01948359174419495,0.039966559721054604,0.08374805431335641,-0.002290734786408557,-0.03828932136346441,-0.05598874465041439,0.08418743350838546,No
CCOc1cc(C=C(C(=O)OC)C(=O)OC)ccc1OCc1ccc([N+](=O)[O-])cc1,0.9906029514175753,0.15178398387661943,0.2530487026958021,0.7833075735391339,0.2837041196812117,-0.3450498619098634,0.5426963783243274,-0.364060874140376,-0.1149189624542029,-0.277295662875666,-0.051915231794780976,-0.03541612602643998,0.4148603708628009,0.04041116132282519,0.04680719967231375,-0.3793485810487786,0.021636721742847167,0.30172632156472745,0.4157359558201089,-0.06853969108823649,0.042235221216160856,0.025912658950585882,0.19209086084114935,0.11247517013881833,-0.05470905594968886,0.16567194748554856,-0.047106596767515774,-0.07734494934444806,-0.08236949272965256,-0.09669179131007806,0.02978701481389718,-0.05063241124954091,-0.16554645899434428,-0.06338401413372435,-0.07270816651703094,0.07082353789508143,0.11680163301678123,0.11763968865956247,-0.13206044098885505,0.08582657707345195,0.10720023644331486,0.04008292189311881,-0.07986894208590935,0.05179549098182654,-0.16194297804854804,-0.10608072392291222,0.00398303097622829,-0.0932307798536271,0.09489217068838558,0.04834609086536847,-0.018853584103787863,0.018622298467135853,0.01177970872440969,-0.04256314418769239,0.04253994893792159,-0.025605984871527647,0.06539392975635601,0.040714919028474114,-0.09271695696907926,-0.10648350274986047,-0.02501570318930361,-0.032626246408085195,0.0483327164828688,0.04533326689867471,-0.012938628955519598,No
Cc1ccccc1OCC(=O)NNC(=O)c1ccc(-c2ccccc2)cc1,0.23126060050686453,0.5065494902785013,-0.7839352102489083,0.6743280830804564,-0.03198500522334911,0.19007599500970207,-0.3806476123008312,-0.39036714130627437,-0.00908191634378659,-0.22866296802230715,0.18597360191482137,-0.15244583965370218,-0.052049428944237676,-0.13916338829575936,0.09421770458004011,0.3623697944496338,-0.025514507399161196,0.04399950280335691,-0.4557409368468941,0.014662205312969152,-0.1469107854240664,-0.229178594735315,0.22400381251845194,0.13026613334726095,0.07363512240748982,-0.03167085224689068,0.07971994927793292,0.03784067838004931,0.04789831332958892,0.051550118625376326,0.10594827326470668,-0.030942202902845557,0.004460056082723775,0.02013605527004566,-0.03673655242052784,0.01794173988562704,0.1536600988735285,0.12237151933391344,0.05183614981098314,-0.013962705795556054,0.04991631568742007,-0.00016339858791722186,-0.04243691815922477,-0.020456514323355643,0.039537969328937314,0.0343345281528851,-0.029617204709472277,0.044891108371515,-0.07761070664359399,0.00845122064406158,-0.06958687458630247,0.003547174209701018,0.018994100901317118,0.010786265222194093,0.0061675329024302354,-0.07297861916535794,0.03216302900650214,0.11845281813004632,0.0032487630999719942,-0.047094018059044646,0.06877115647824661,0.024318923794579863,-0.06945770769608507,-0.015164804269871717,-0.03469316806901328,No
COC(=O)c1cc(NS(=O)(=O)c2ccc(N3CCCCCC3)c([N+](=O)[O-])c2)cc(C(=O)OC)c1,1.5602517588966953,0.19368121472928293,0.3844713038602711,0.2515277112138314,-0.05635935883823007,0.003766167676757829,-0.0930245256299499,0.19997198369476274,-0.22156181359301824,0.10830723876804338,-0.043096188951450454,-0.011791155290902041,0.2755706627687007,-0.06050199705340636,-0.0026954273014402398,-0.3123219976819511,0.016545207778746143,0.48428182690820903,0.49394505900811847,0.3014405475682468,-0.21097013536340556,-0.2904983277401295,0.057931956387585845,0.2591095479417813,-0.4300313572021891,0.2286658621154875,0.018967739967622965,-0.17352921056621196,-0.0018283517109830031,-0.21274565275956234,-0.2619866590429732,-0.0803919232261023,-0.13855319459993545,-0.2494425580270882,0.0976251469005024,0.1083453193733425,0.11626407282896567,-0.08004960693830573,0.049760215656659904,-0.03661814802716486,0.06416545999683249,0.058731889598341025,-0.1717792744087944,-0.1408249366420533,-0.18248469624386077,-0.06002416403523038,0.009394083006347528,-0.25302642183088836,-0.060360402969809095,-0.07498827098663162,0.051416252412376365,-0.1205649377186637,-0.036409645313176024,0.011345869195453653,0.1737557916258258,0.01528042616658079,-0.11013433577687655,0.03547325279056619,-0.10421171954567204,-0.021951370267657484,0.008886563535035242,-0.05698012351076236,0.01614502303396507,0.05002396389861775,0.0658461086543562,No
COc1ccc(OCCCCOc2ccccc2Cl)cc1,-0.33183907810504537,-0.06124180392297412,-0.5700549285160345,0.7455919389031157,0.4598834064061641,-0.0022258260500125403,0.8079934394784424,0.005930703399258439,0.029157110220796655,-0.1667989048357204,-0.09709542183844835,0.2673970856975827,0.1259133554769919,-0.04882285133335841,0.053339301292905705,0.10592649280323498,-0.26070947424635976,-0.0693742411767199,0.10439021758000781,0.15676628351205943,-0.20548947399617296,-0.3451316197417162,-0.06391604340548922,0.11295365153428065,-0.014310591461465271,0.21900624934022744,-0.14254008565973195,0.18088656473768483,-0.05386859213396736,0.11215748798270533,-0.1790193640892129,-0.0371490040348953,-0.07303145649534887,0.028517955231555644,0.03325543012876187,-0.002348076503276536,-0.145501103297278,0.07890776116632296,0.025606142576248516,-0.06260107937233692,-0.05136574616624554,-0.0959729575930072,0.12371427988216838,-0.06622736600604931,0.0926214629765592,-0.04632518811871082,-0.019829851951347028,-0.0027636811427972376,-0.05122844003128649,0.014942917079368206,-0.015857442246364817,-0.12653570890251073,-0.04499008088206156,0.03629853977999786,-0.046527318257174946,0.027079350389618007,-0.03726143726844791,-0.020140515532740013,0.03322998694215675,-0.08507965482860765,-0.013149802027267727,0.06111982031787192,-0.03255298200932469,0.023602120261133862,0.009002979089792244,No
Cc1cccc(NC(=O)C2=C(O)c3ccccc3N(C)S2(=O)=O)c1,0.5249231959386907,-0.018898765204714705,0.10714085371109991,0.4926890545108754,-0.28776914566759254,0.25950163482583627,-0.43005248482289854,0.056084756160652706,0.018266273789490764,0.2569374574016437,0.07987035061803364,-0.18509513094747276,-0.13310330040352192,0.1810882011009368,-0.29766118321327345,-0.30634963450791153,-0.025258281180573595,0.16425112147096912,-0.2616354450103363,0.14682837134037552,-0.17997972420358774,-0.07027314445140406,0.14193915642163193,-0.17194835524795515,-0.21150627719893855,-0.282375790011239,0.170117892917707,-0.015565618443204149,-0.1262514788063984,0.11587204021245076,0.030969674467391295,0.1671371977265422,0.1537286389349686,-0.0057812280523028125,0.07173547493652091,0.06793031946947778,0.10327740370647984,-0.017255496733230197,-0.16379366720678368,-0.05817706662095135,0.05328933323128661,-0.03434560658819593,-0.16826839906219118,0.09829406399443841,-0.012306319693235517,-0.06502641226912755,-0.015590764630459103,0.020556280950846655,0.009393355822576714,-0.114363683999731,-0.09792869820135114,-0.009708187776284825,0.0411531796293339,0.03770613037006063,-0.001819520012679429,0.026538705668826237,-0.006822066922861243,0.009055735108857974,0.04545328878717827,-0.05466313445872459,0.015251102619953563,0.012148595102230817,-0.02567227746214315,0.06911848107039267,0.06032323557588128,No
COc1ccccc1NC(=O)c1csc(-n2nc(C)cc2C(F)(F)F)n1,0.35883066866029517,0.2628395803053913,0.9042669863812617,0.3638170553296273,0.04502465236430849,-0.132529972806799,-0.21075172651258542,0.19291526730553854,-0.08291361112406621,-0.15260629347155,0.21043701134347673,0.17859789483576702,-0.16284975699536214,-0.1346878745472233,-0.07298780842562004,0.0615980171203165,-0.22653208387579407,-0.07499633271713524,0.22272415183978536,-0.0009856919468908395,-0.2562916510053181,-0.2148796925765168,-0.07760807027711954,0.021857140014808783,0.20971300607934623,-0.2289895943473435,-0.03811055689934573,0.12842377014418682,-0.07831570128093063,0.10815082754579346,0.03302570752074089,-0.11996448122300707,0.10860590352646379,-0.011022666887913318,-0.1305494427925345,-0.15682723780512808,0.0036565769984248475,-0.17300183945938716,0.05882955837836894,-0.07242349475223074,-0.11695964283455573,-0.06307797187868455,-0.20223579343252487,0.022818217897979606,-0.02897261476701582,0.05425172950153156,-0.023431071984337346,0.027667465794243368,0.02785071943553618,0.053549144085340096,0.054621996617758115,-0.055147463631640345,-0.040470315448224145,-0.008742486401308102,0.035499347243342756,0.020974551044795155,-0.05280130043302986,0.02848048167448345,0.017352534340103976,-0.07280823862855047,0.03749728797011678,0.0064021321742926485,0.04894700313402503,-0.05734043760666577,-0.036445454223354025,No
COC(=O)c1cc2n(n1)CCN(Cc1ccc(F)cc1)C2=O,0.37569066374914456,-0.15463367797274594,0.3154734410444577,-0.030645744604988766,-0.10219816259721182,-0.46881972201435695,0.04312468637139991,-0.12352968854584855,-0.06231876153657265,0.14961036912388387,0.10326345266750074,-0.27660029713444995,0.10882307044124391,0.0073773788941696025,0.10091594367924843,-0.1846967901357226,0.04415562174711526,0.04222517070294132,0.11653248925717334,-0.29865964758540514,-0.05172575265773919,-0.0676252531855364,0.10983879326633529,-0.11171536435153216,0.013069687248033791,0.07866965926924578,-0.09343505717410899,-0.13777431377902283,0.06427620360395622,-0.2679513600667467,0.07281405820993188,-0.022341691769189837,-0.0741477656180752,0.029845436799815106,-0.10174243026865222,-0.0878596547689513,-0.09829671164042393,-0.03256614149211299,-0.060772980786902936,0.09587500488048714,-0.027173252873706526,0.07674125042189511,-0.19839324649687612,-0.016238196957745265,-0.025066194606402133,-0.07828574498189311,0.02111770596915644,0.010350470849968913,-0.008572361324047198,-0.07889565115622932,0.006401187508257171,0.023474106143649098,-0.08196240032633009,-0.1303325742694171,0.008160928775314767,0.021998073018391393,-0.004195969502718636,0.08439828228328784,-0.08535741874284873,-0.053446824996675836,0.028223201152497754,0.06864765017333435,0.07011201510814485,0.005391842822007602,0.07500222586901274,No
N#Cc1ccccc1Sc1ccccc1C(=O)Nc1ccccc1,-0.1944744838346315,0.3314650488856534,-0.7151243567790109,0.6296978999742264,-0.4318183589881082,0.26588523913845696,-0.243664282168297,-0.06732743813022563,-0.07500909017936369,-0.026640650214492044,0.04231388856614649,-0.15374191561816394,-0.22581170254538765,-0.20252185720534105,-0.06304132954149647,0.24735900248161263,-0.03251602073476805,-0.0353677358988694,0.08196149066040397,0.16046204416855828,-0.020213380019658212,0.00646167148298792,-0.0729249718108642,-0.07465603965210361,-0.24725138264268956,0.046760679636021554,-0.010103500480662454,-0.11587027129342917,0.011170087871853586,-0.05666030824076067,-0.007306562378760414,-0.09657245849116906,0.0057027875555720866,-0.03180539762064894,-0.09571088108262027,-0.04960511009414172,-0.02305203140167638,-0.14573360481493133,-0.03407357836780086,0.13704417628518817,0.05159191444545142,-0.003599807191255883,-0.004374382571812869,-0.01621050181837238,0.06519235804651967,-0.10166652248189642,0.037500636750865395,-0.028438939461992545,-0.029270767780937422,0.004724344438826767,-0.0014257246349247163,0.04290984786752999,0.039288801366026034,0.02518437073665017,0.023168937561934933,0.037128440238324574,-0.03072256773788748,-0.012563685320298041,0.0016648933948470424,-0.08877975767259214,-0.008087936633857283,-0.012492069868218601,0.060785405632445055,0.010524640980255245,-0.03282225136742453,No
C[NH+](C)/C=C/C(=O)c1ccc(F)cc1,-0.07418741818109491,-0.9536969037029115,-0.24052691845904484,0.2466542782928729,0.14481241702793385,-0.26473049271185617,-0.16677120782966148,0.11746353737597899,0.21719490247825574,-0.1494410084379849,0.23918300210088717,-0.3646557265720322,-0.20223261159601158,-0.20396478701978235,-0.17280160915573753,-0.053610614036408474,-0.013322615705317127,0.05462808938306976,0.01905205133920674,-0.07709923525300849,0.13800111693318914,0.0853696711617684,-0.12485173095390067,-0.06813577436974977,0.21052449171864773,0.3727758671300635,0.11181863166545113,-0.13833855185569208,0.14237649012565942,0.09520527254688378,0.08769833837046563,0.0026938294656272403,-0.08069864087363512,0.037897336510832685,0.06490171880415556,-0.1391632151970454,-0.09252090442052181,0.06925280285021233,-0.1111734598891084,0.0030183718725039278,0.047065231593634675,0.15634297788802523,-0.11786532212642344,-0.05023604804302373,0.08234941029758015,-0.03537333177440276,-0.0030907711321370634,0.037431155431427186,0.0037751765611791187,-0.0310862599031261,0.07384450455921124,0.08942168659601579,-0.027521040423062512,0.06106845240886042,0.006828973904327219,-0.0591475600973353,0.010011931439413799,0.009629901678561866,0.0057037786527787395,0.09305419121622431,-0.06962997821642576,0.05883797961085294,-0.015880432295010228,0.12328687461245019,-0.11420354024626406,No
Cc1ccc(NC(=O)c2ccc(N/N=C/c3cccc(O)c3)c([N+](=O)[O-])c2)cc1,0.5570906157433471,0.33772474928466356,-0.16476280694498163,0.5219589076671791,-0.01394057238650947,0.4008139995733955,-0.5893343064686624,-0.34955087759505743,-0.01480005384190251,-0.21067419340987995,-0.1645490702186197,-0.18085918209372776,-0.5390878084789426,-0.005734412694991455,0.009105103203727895,-0.03496843874016114,0.177290519105295,0.233479049462732,0.18452162832980695,0.13119419997514517,-0.17139867363902556,0.10570107234143963,0.07378404749994165,-0.06352766971565942,-0.21935169905260285,0.048369097215877954,-0.24709084288751704,-0.005448127087519999,0.1112626177857094,0.014524250935302751,-0.043728904143373305,0.00032482687147967435,-0.12414878532160142,-0.06563536366529427,0.13982928542762438,-0.00037847556211702743,0.004096210130875941,0.1549931762287677,0.09155173582634386,-0.08451516413117582,0.011630406212604978,-0.06562444055355245,-0.038516828746722534,0.20651854908681327,0.0005205532658574979,0.01899466163303306,0.12624134754574595,-0.03889432570833961,0.09501123693655183,0.026748218869844086,-0.04224692729834855,0.05990369594178013,0.060478659448723215,-0.01740591373492381,0.010669305442964684,-0.030207765967904747,-0.08024451763164962,0.027044440606464288,0.007255418026584113,-0.01751330254260417,0.05947543257597665,-0.012006722842196078,0.002297262082728111,-0.018116832768533653,-0.006543193201423325,No
CN(C)c1cc[n+](CC(=O)Nc2ccc([N+](=O)[O-])cc2Cl)cc1,0.32133962820859613,-0.05522963970416209,0.2478731938910046,0.054008100284599785,0.006067125123914694,0.3551393829150194,-0.1733213760445858,-0.1528416937742094,0.599823498048658,0.17292069063965892,-0.3083034075442474,-0.30519209281719284,0.015548174526973007,-0.4236253000084543,-0.054710696287260295,0.07466219536588731,0.14891783664176095,0.24215377715224265,-0.018952363107099027,0.10120529014872423,-0.182108938779633,0.14051173649951237,-0.1321194141193921,-0.2474516064033376,0.10118352696082378,0.24754606639758775,-0.12103947870239268,-0.2210654551486896,0.02396708303636802,0.0846148271959533,-0.024081244778918074,0.04073141633600326,0.19091294036868695,-0.14095851561923842,0.043865450954366315,0.14419105530500767,0.08767086273227555,-0.06510285113396277,-0.18987874852247347,0.06957549671936922,0.041858269218619085,0.056599050094386656,-0.05948473633997771,0.21697103071684776,0.02456819436522873,-0.06567470334158164,0.06712130136672749,-0.040146727185735254,-0.051932001098932756,0.022063859160794137,0.04498124180700923,0.03893151606762427,0.010562300311562679,-0.09214722504581704,-0.022597621743389616,-0.10606386470047029,0.04109402465749193,-0.09150476407438467,0.03805778846914642,0.0009351328767215896,-0.05822189072006778,-0.05010504520706337,-0.06325174610872747,0.0481533501389798,0.022147379868562325,No
O=C(COc1ccc(Cl)cc1)Nc1ccc(C(=O)NCc2cccnc2)cc1,0.4761263873448469,0.39389079333864163,-0.035984641409213786,0.37327152762075794,-0.08177938719489049,0.5228833791004434,-0.10587448701304124,-0.47634628242248855,0.769523236742888,-0.1403289730083686,-0.31640276364093906,-0.17627256579540854,0.0472972783976333,0.21228946324417364,0.1284188361267811,-0.047726785540543146,0.13553770117856948,-0.1300643041402055,-0.13768124318829275,-0.2141563786607557,-0.07936280685151255,-0.08122474234010682,-0.022864779455633494,-0.15727076813843605,-0.0017986446393123353,-0.15809961601533296,-0.004097128840825598,0.01760676813615466,-0.08539286528908764,0.08928712826438014,0.036139283501755604,0.048918579294026786,-0.06270623565216323,0.08247279500099047,-0.12720419606503133,0.10516759765722712,0.054868658138105576,0.13622875285595096,-0.1045191891121469,0.06065332531461695,0.037654098927151824,0.0732307454417018,0.022584281447435864,0.015337082478225116,0.078116212048421,0.03031270751924694,0.056931048289288695,-0.02656660612788248,-0.04095929796364775,0.047150425883459066,-0.02806306880631241,0.012143297289095549,-0.002223689477885533,0.06940195638801872,0.022152157259964684,-0.010622692437535183,-0.0019893050534199323,0.0008452201320386639,-0.026033950000322943,-0.027239521589282757,0.0035919203434298425,-0.019342732968330525,0.058314738665195515,0.020102412091555777,-0.012321430557911777,No
CCN(CC)c1ccc(CC(=O)NC(C)Cc2ccccc2)cc1,0.12970740459959812,-0.13029520420438445,-0.7467307604315933,0.07144776581890497,-0.17681430424375555,0.10290113967036135,-0.2716587194335202,0.22354745449800406,-0.09295531259392373,-0.2425301299314919,-0.4181583557203753,-0.12718609578686432,0.07049723172867772,-0.01670893501461781,0.11476528638301198,0.0065036683855492425,-0.0927067048813372,0.0756359651685569,0.15807201523825212,-0.14846762160375757,0.013991517633800703,0.09083583129360732,-0.10965251861406287,0.021249064455209875,0.22881926426502536,-0.10256888522165138,-0.009104204699337775,-0.0027570560069227605,0.09814217889047346,-0.26152144611154043,-0.11530373796232951,-0.09429554717516536,0.025134616442155682,0.02604729109964309,-0.15501991833358977,0.17168410816196192,0.0272807498039147,0.09380150910281615,-0.16081689849372796,0.06936314142518142,0.07025135882071123,0.07472676136140889,0.17219026653084463,-0.0396791707870963,-0.04619464655722709,0.1751083267894672,-0.04853795264302928,0.01819732764920624,0.06317676958010432,-0.029359848325704426,-0.05058074126777237,-0.07504037089577141,0.06633821293002844,-0.013477720337613033,-0.09046511227205996,-0.017904683271913944,0.02116887190099852,-0.01634362333871572,-0.03434292792078065,-0.048026233516778524,-0.006308303105111743,-0.07331757617539306,0.00548171609452939,-0.05792922430494362,0.05077699245547958,No
